edition_id,event_id,event_name,event_year,event_month,division,dance,leader_tier,follower_tier,leader_status,follower_status,worst_status,leader_scored,follower_scored,est_min_entries,est_max_entries,both_roles_present,range_conflict
648,59,Swing Fling,2022,8,Intermediate,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
648,59,Swing Fling,2022,8,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
648,59,Swing Fling,2022,8,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,11,31,58,t,f
648,59,Swing Fling,2022,8,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2071,227,Swingtacular: The Galactic Open,2022,8,Advanced,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2071,227,Swingtacular: The Galactic Open,2022,8,All-Star,West Coast Swing,4,3,matched,matched,matched,15,12,60,118,t,f
2071,227,Swingtacular: The Galactic Open,2022,8,Intermediate,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2071,227,Swingtacular: The Galactic Open,2022,8,Master,West Coast Swing,2,3,matched,matched,matched,5,12,31,58,t,f
2071,227,Swingtacular: The Galactic Open,2022,8,Novice,West Coast Swing,4,5,matched,matched,matched,15,15,120,208,t,f
30,1,4TH of July Convention,2022,7,Advanced,West Coast Swing,3,2,matched,matched,matched,10,5,31,58,t,f
30,1,4TH of July Convention,2022,7,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
30,1,4TH of July Convention,2022,7,Champion,West Coast Swing,1,1,matched,ambiguous,ambiguous,3,2,10,20,t,f
30,1,4TH of July Convention,2022,7,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
30,1,4TH of July Convention,2022,7,Master,West Coast Swing,3,3,matched,matched,matched,11,11,40,78,t,f
30,1,4TH of July Convention,2022,7,Novice,West Coast Swing,3,4,matched,matched,matched,11,11,60,118,t,f
2364,278,Americano Dance Camp,2022,7,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2364,278,Americano Dance Camp,2022,7,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2364,278,Americano Dance Camp,2022,7,Newcomer,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2364,278,Americano Dance Camp,2022,7,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1509,156,Big Apple Dance Festival,2022,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1509,156,Big Apple Dance Festival,2022,7,Novice,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1438,148,Dance Mardi Gras,2022,7,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1438,148,Dance Mardi Gras,2022,7,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1438,148,Dance Mardi Gras,2022,7,Intermediate,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1438,148,Dance Mardi Gras,2022,7,Master,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1438,148,Dance Mardi Gras,2022,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1438,148,Dance Mardi Gras,2022,7,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1454,149,Florida Dance Magic,2022,7,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1454,149,Florida Dance Magic,2022,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1454,149,Florida Dance Magic,2022,7,Master,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1454,149,Florida Dance Magic,2022,7,Novice,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2261,261,Neverland Swing,2022,7,Advanced,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2261,261,Neverland Swing,2022,7,Intermediate,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2261,261,Neverland Swing,2022,7,Master,West Coast Swing,2,1,matched,matched,matched,5,3,16,29,t,f
2261,261,Neverland Swing,2022,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2261,261,Neverland Swing,2022,7,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2373,280,Saint Petersburg WCS Nights,2022,7,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2373,280,Saint Petersburg WCS Nights,2022,7,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2373,280,Saint Petersburg WCS Nights,2022,7,Novice,West Coast Swing,3,4,matched,matched,matched,12,15,60,118,t,f
509,47,Swingtime in the Rockies,2022,7,Advanced,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
509,47,Swingtime in the Rockies,2022,7,All-Star,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
509,47,Swingtime in the Rockies,2022,7,Champion,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
509,47,Swingtime in the Rockies,2022,7,Intermediate,West Coast Swing,3,3,matched,matched,matched,11,11,40,78,t,f
509,47,Swingtime in the Rockies,2022,7,Master,West Coast Swing,1,3,matched,matched,matched,3,10,25,49,t,f
509,47,Swingtime in the Rockies,2022,7,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
509,47,Swingtime in the Rockies,2022,7,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2055,225,Wild Wild Westie,2022,7,Advanced,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2055,225,Wild Wild Westie,2022,7,All-Star,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2055,225,Wild Wild Westie,2022,7,Champion,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2055,225,Wild Wild Westie,2022,7,Intermediate,West Coast Swing,5,5,matched,matched,matched,15,15,160,258,t,f
2055,225,Wild Wild Westie,2022,7,Master,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2055,225,Wild Wild Westie,2022,7,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2055,225,Wild Wild Westie,2022,7,Novice,West Coast Swing,4,5,matched,matched,matched,15,15,120,208,t,f
2032,222,Baltic Swing,2022,6,Advanced,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2032,222,Baltic Swing,2022,6,All-Star,West Coast Swing,2,1,matched,matched,matched,5,3,16,29,t,f
2032,222,Baltic Swing,2022,6,Intermediate,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2032,222,Baltic Swing,2022,6,Newcomer,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2032,222,Baltic Swing,2022,6,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1108,109,Colorado Country Classic,2022,6,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1108,109,Colorado Country Classic,2022,6,All-Star,West Coast Swing,1,1,matched,ambiguous,ambiguous,3,2,10,20,t,f
1108,109,Colorado Country Classic,2022,6,Intermediate,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1108,109,Colorado Country Classic,2022,6,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1108,109,Colorado Country Classic,2022,6,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2012,220,D-Town Swing,2022,6,Advanced,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2012,220,D-Town Swing,2022,6,All-Star,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2012,220,D-Town Swing,2022,6,Intermediate,West Coast Swing,4,3,matched,matched,matched,15,12,60,118,t,f
2012,220,D-Town Swing,2022,6,Master,West Coast Swing,2,1,matched,matched,matched,5,3,16,29,t,f
2012,220,D-Town Swing,2022,6,Newcomer,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2012,220,D-Town Swing,2022,6,Novice,West Coast Swing,4,5,matched,matched,matched,15,15,120,208,t,f
2223,255,Indy Dance Explosion,2022,6,Intermediate,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2223,255,Indy Dance Explosion,2022,6,Master,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2223,255,Indy Dance Explosion,2022,6,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1037,96,Liberty Swing Dance Championships,2022,6,Advanced,West Coast Swing,3,4,matched,matched,matched,12,15,60,118,t,f
1037,96,Liberty Swing Dance Championships,2022,6,All-Star,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1037,96,Liberty Swing Dance Championships,2022,6,Intermediate,West Coast Swing,4,4,matched,matched,matched,14,14,80,158,t,f
1037,96,Liberty Swing Dance Championships,2022,6,Master,West Coast Swing,2,3,matched,matched,matched,5,12,31,58,t,f
1037,96,Liberty Swing Dance Championships,2022,6,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,11,31,58,t,f
1037,96,Liberty Swing Dance Championships,2022,6,Novice,West Coast Swing,4,4,matched,matched,matched,14,14,80,158,t,f
1150,117,Orange Blossom Dance Festival,2022,6,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1150,117,Orange Blossom Dance Festival,2022,6,All-Star,West Coast Swing,1,1,ambiguous,matched,ambiguous,2,3,10,20,t,f
1150,117,Orange Blossom Dance Festival,2022,6,Intermediate,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1150,117,Orange Blossom Dance Festival,2022,6,Master,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1150,117,Orange Blossom Dance Festival,2022,6,Newcomer,West Coast Swing,1,1,ambiguous,matched,ambiguous,2,3,10,20,t,f
1150,117,Orange Blossom Dance Festival,2022,6,Novice,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1551,162,Swingapalooza,2022,6,Advanced,West Coast Swing,2,3,matched,matched,matched,5,12,31,58,t,f
1551,162,Swingapalooza,2022,6,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1551,162,Swingapalooza,2022,6,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1551,162,Swingapalooza,2022,6,Master,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1551,162,Swingapalooza,2022,6,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1551,162,Swingapalooza,2022,6,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1660,175,French Open West Coast Swing,2022,5,Advanced,West Coast Swing,4,3,matched,matched,matched,15,12,60,118,t,f
1660,175,French Open West Coast Swing,2022,5,All-Star,West Coast Swing,3,2,matched,matched,matched,12,5,31,58,t,f
1660,175,French Open West Coast Swing,2022,5,Intermediate,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1660,175,French Open West Coast Swing,2022,5,Juniors,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1660,175,French Open West Coast Swing,2022,5,Master,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1660,175,French Open West Coast Swing,2022,5,Newcomer,West Coast Swing,3,2,matched,matched,matched,12,5,31,58,t,f
1660,175,French Open West Coast Swing,2022,5,Novice,West Coast Swing,4,5,matched,matched,matched,15,15,120,208,t,f
2204,253,Nordic WCS Championships,2022,5,Advanced,West Coast Swing,2,3,matched,matched,matched,5,12,31,58,t,f
2204,253,Nordic WCS Championships,2022,5,All-Star,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2204,253,Nordic WCS Championships,2022,5,Intermediate,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2204,253,Nordic WCS Championships,2022,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2204,253,Nordic WCS Championships,2022,5,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1891,205,SOswing,2022,5,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1891,205,SOswing,2022,5,All-Star,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1891,205,SOswing,2022,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1891,205,SOswing,2022,5,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1891,205,SOswing,2022,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1891,205,SOswing,2022,5,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1302,134,Swing Dance America,2022,5,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1302,134,Swing Dance America,2022,5,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1302,134,Swing Dance America,2022,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1302,134,Swing Dance America,2022,5,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1302,134,Swing Dance America,2022,5,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1403,144,Swingin' Into Spring,2022,5,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1403,144,Swingin' Into Spring,2022,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1403,144,Swingin' Into Spring,2022,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1403,144,Swingin' Into Spring,2022,5,Novice,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1209,121,The Texas Classic,2022,5,Advanced,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1209,121,The Texas Classic,2022,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1209,121,The Texas Classic,2022,5,Master,West Coast Swing,1,2,ambiguous,matched,ambiguous,2,5,16,29,t,f
1209,121,The Texas Classic,2022,5,Novice,West Coast Swing,3,4,matched,matched,matched,12,14,60,118,t,f
1776,187,City of Angels WCS,2022,4,Advanced,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1776,187,City of Angels WCS,2022,4,All-Star,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1776,187,City of Angels WCS,2022,4,Champion,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1776,187,City of Angels WCS,2022,4,Intermediate,West Coast Swing,3,4,matched,matched,matched,11,11,60,118,t,f
1776,187,City of Angels WCS,2022,4,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1776,187,City of Angels WCS,2022,4,Newcomer,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1776,187,City of Angels WCS,2022,4,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1878,203,Detonation Dance,2022,4,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1878,203,Detonation Dance,2022,4,Intermediate,West Coast Swing,2,3,matched,matched,matched,5,12,31,58,t,f
1878,203,Detonation Dance,2022,4,Master,West Coast Swing,1,1,ambiguous,matched,ambiguous,2,3,10,20,t,f
1878,203,Detonation Dance,2022,4,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
236,18,Easter Swing,2022,4,Advanced,West Coast Swing,3,4,matched,matched,matched,12,15,60,118,t,f
236,18,Easter Swing,2022,4,All-Star,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
236,18,Easter Swing,2022,4,Champion,West Coast Swing,2,1,matched,matched,matched,5,3,16,29,t,f
236,18,Easter Swing,2022,4,Intermediate,West Coast Swing,3,4,matched,matched,matched,12,15,60,118,t,f
236,18,Easter Swing,2022,4,Master,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
236,18,Easter Swing,2022,4,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
236,18,Easter Swing,2022,4,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2251,259,Swingover,2022,4,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2251,259,Swingover,2022,4,All-Star,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2251,259,Swingover,2022,4,Intermediate,West Coast Swing,3,3,matched,matched,matched,11,11,40,78,t,f
2251,259,Swingover,2022,4,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2251,259,Swingover,2022,4,Newcomer,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2251,259,Swingover,2022,4,Novice,West Coast Swing,3,3,matched,matched,matched,11,11,40,78,t,f
2442,293,Westy Nantes,2022,4,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2442,293,Westy Nantes,2022,4,All-Star,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2442,293,Westy Nantes,2022,4,Intermediate,West Coast Swing,4,3,matched,matched,matched,15,12,60,118,t,f
2442,293,Westy Nantes,2022,4,Newcomer,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2442,293,Westy Nantes,2022,4,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1850,197,5280 Westival,2022,3,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1850,197,5280 Westival,2022,3,Intermediate,West Coast Swing,2,1,matched,matched,matched,5,3,16,29,t,f
1850,197,5280 Westival,2022,3,Novice,West Coast Swing,2,3,matched,matched,matched,5,9,31,58,t,f
2517,318,All Star SwingJam,2022,3,Advanced,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2517,318,All Star SwingJam,2022,3,All-Star,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2517,318,All Star SwingJam,2022,3,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2517,318,All Star SwingJam,2022,3,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2435,292,King Swing,2022,3,Advanced,West Coast Swing,2,3,matched,matched,matched,5,12,31,58,t,f
2435,292,King Swing,2022,3,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2435,292,King Swing,2022,3,Intermediate,West Coast Swing,4,3,matched,matched,matched,15,12,60,118,t,f
2435,292,King Swing,2022,3,Newcomer,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
2435,292,King Swing,2022,3,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1003,92,MADjam,2022,3,Advanced,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1003,92,MADjam,2022,3,All-Star,West Coast Swing,3,3,matched,matched,matched,11,11,40,78,t,f
1003,92,MADjam,2022,3,Champion,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1003,92,MADjam,2022,3,Intermediate,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1003,92,MADjam,2022,3,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1003,92,MADjam,2022,3,Newcomer,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1003,92,MADjam,2022,3,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
1477,153,Novice Invitational,2022,3,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1477,153,Novice Invitational,2022,3,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1477,153,Novice Invitational,2022,3,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1477,153,Novice Invitational,2022,3,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1477,153,Novice Invitational,2022,3,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1477,153,Novice Invitational,2022,3,Novice,West Coast Swing,3,4,matched,matched,matched,12,15,60,118,t,f
1371,142,The Chicago Classic,2022,3,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1371,142,The Chicago Classic,2022,3,All-Star,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1371,142,The Chicago Classic,2022,3,Champion,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1371,142,The Chicago Classic,2022,3,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1371,142,The Chicago Classic,2022,3,Master,West Coast Swing,2,3,matched,matched,matched,5,11,31,58,t,f
1371,142,The Chicago Classic,2022,3,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,12,31,58,t,f
1371,142,The Chicago Classic,2022,3,Novice,West Coast Swing,4,4,matched,matched,matched,13,13,80,158,t,f
1763,186,West in Lyon,2022,3,Advanced,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
1763,186,West in Lyon,2022,3,All-Star,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1763,186,West in Lyon,2022,3,Intermediate,West Coast Swing,3,4,matched,matched,matched,12,15,60,118,t,f
1763,186,West in Lyon,2022,3,Juniors,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1763,186,West in Lyon,2022,3,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,11,31,58,t,f
1763,186,West in Lyon,2022,3,Novice,West Coast Swing,4,4,matched,matched,matched,15,15,80,158,t,f
2512,314,Westie Spring Thing,2022,3,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2512,314,Westie Spring Thing,2022,3,Intermediate,West Coast Swing,3,3,matched,matched,matched,12,12,40,78,t,f
